,BV,C,H,L,O,T,V,P
552,8.43143048,0.012040200000000001,0.01237,0.01194871,0.01231997,2015-09-12,695.03838185,0.0
553,11.40956219,0.01226784,0.01226786,0.01198646,0.012040200000000001,2015-09-13,940.46907107,0.0
554,22.80097999,0.01233963,0.01244,0.012001030000000001,0.01211281,2015-09-14,1856.3886185,0.0
555,33.38642349,0.01230149,0.01242648,0.01200005,0.01233982,2015-09-15,2744.34185908,0.0
556,16.97375379,0.012299280000000001,0.01236,0.01207037,0.0122935,2015-09-16,1394.42185319,0.0
557,12.59077969,0.01255892,0.01255892,0.01207224,0.01218,2015-09-17,1025.60823895,0.0
558,8.98143597,0.012630500000000001,0.01284364,0.01241386,0.01243584,2015-09-18,708.98585019,0.0
559,7.74521799,0.01239407,0.01274,0.0121169,0.012626420000000001,2015-09-19,621.95282734,0.0
560,3.52614483,0.012361220000000001,0.01239407,0.0121,0.01231,2015-09-20,287.47148652,0.0
561,9.59075144,0.01226001,0.0124,0.01207247,0.012361210000000001,2015-09-21,781.56711423,0.0
562,6.50133822,0.01235999,0.01244084,0.012225,0.01226002,2015-09-22,528.27223654,0.0
563,10.899921280000001,0.0122713,0.01256999,0.01219042,0.01235999,2015-09-23,886.33267407,0.0
564,4.50945935,0.012450000000000001,0.01248404,0.01230916,0.01245626,2015-09-24,362.98054328,0.0
565,18.89497913,0.01221629,0.01248,0.01216048,0.012450000000000001,2015-09-25,1530.80425254,0.0
566,4.23303556,0.01235153,0.01245999,0.012172200000000001,0.01233969,2015-09-26,344.87621296,0.0
567,4.22174388,0.01234,0.01243999,0.01218004,0.0122106,2015-09-27,343.16476683,0.0
568,20.76074512,0.01278665,0.01279999,0.012184790000000001,0.012195000000000001,2015-09-28,1656.12612544,0.0
569,14.98469406,0.0125582,0.01325257,0.01253289,0.01279734,2015-09-29,1169.79227611,0.0
570,9.17068217,0.01278665,0.01285442,0.012473360000000001,0.01254592,2015-09-30,725.5696808,0.0
571,12.60106004,0.0128539,0.012855,0.01247339,0.01263677,2015-10-01,993.51777557,0.0
572,10.62861285,0.01260996,0.012855,0.012464620000000001,0.01284393,2015-10-02,837.12581884,0.0
573,5.53236369,0.01269958,0.01269961,0.01248002,0.01260997,2015-10-03,438.18177869,0.0
574,7.06279873,0.01260496,0.01287757,0.01248502,0.01269958,2015-10-04,556.95094617,0.0
575,18.28852598,0.01263444,0.0126642,0.01240001,0.012605,2015-10-05,1450.59876285,0.0
576,36.9793835,0.01295137,0.01295137,0.01241001,0.01265995,2015-10-06,2917.19377387,0.0
577,18.65200588,0.01273331,0.01290389,0.01254,0.01266816,2015-10-07,1464.92479403,0.0
578,9.99871313,0.01256852,0.01284538,0.01241001,0.0127276,2015-10-08,793.46789179,0.0
579,10.37851923,0.012709990000000001,0.01275998,0.0125681,0.01256835,2015-10-09,818.21808632,0.0
580,5.66518806,0.0126105,0.01275416,0.01260705,0.01271,2015-10-10,446.21395947,0.0
581,4.67236517,0.01279589,0.01279619,0.012610070000000001,0.01262017,2015-10-11,367.30030388,0.0
582,15.68542946,0.0127899,0.01296853,0.012525,0.01279589,2015-10-12,1236.01970925,0.0
583,8.73531507,0.01275498,0.012789990000000001,0.0126,0.01278985,2015-10-13,686.14794044,0.0
584,7.06898792,0.01252911,0.0127899,0.01234,0.012755,2015-10-14,565.77888386,0.0
585,14.24567937,0.01200883,0.01252896,0.01200136,0.01252896,2015-10-15,1170.57970155,0.0
586,7.05009873,0.0118,0.01226212,0.01161002,0.01226212,2015-10-16,591.30702167,0.0
587,6.56350909,0.011372740000000001,0.01189133,0.011201000000000001,0.0118,2015-10-17,571.04133776,0.0
588,11.94921324,0.01160831,0.01161609,0.01120635,0.01136522,2015-10-18,1048.59149135,0.0
589,9.71293745,0.01156984,0.01168438,0.01128,0.01158438,2015-10-19,840.05975408,0.0
590,7.48918199,0.01135967,0.01156993,0.01120604,0.01156993,2015-10-20,658.28230068,0.0
591,9.05762153,0.01141979,0.01170037,0.01129541,0.01135994,2015-10-21,788.04563852,0.0
592,35.61808873,0.01129839,0.01159994,0.01120764,0.01142603,2015-10-22,3118.71893695,0.0
593,14.7497746,0.01109071,0.01149965,0.01109071,0.01130309,2015-10-23,1319.37549487,0.0
594,3.2400179,0.01095027,0.01126806,0.01090761,0.01126806,2015-10-24,293.59450983,0.0
595,20.80424065,0.01106324,0.01106324,0.010436560000000001,0.01095047,2015-10-25,1933.54175472,0.0
596,24.65515034,0.01093298,0.01104304,0.01062669,0.01100955,2015-10-26,2261.78559081,0.0
597,10.4748127,0.01042008,0.0108545,0.01040101,0.01079505,2015-10-27,986.57593367,0.0
598,16.21492285,0.01008718,0.010618,0.01006592,0.010618,2015-10-28,1585.35285302,0.25
599,53.66434716,0.01210194,0.012619990000000001,0.009600000000000001,0.01008717,2015-10-29,4744.71746712,0.0
600,54.5515424,0.01194763,0.01257246,0.01131359,0.01210194,2015-10-30,4521.86293046,0.0
601,5.08599884,0.01154291,0.01212745,0.01149656,0.01194975,2015-10-31,427.8138135,0.0
602,32.91940741,0.01176335,0.01199971,0.01146113,0.01155883,2015-11-01,2786.6909406,0.0
603,23.91308653,0.01149769,0.01191,0.01138165,0.011732620000000001,2015-11-02,2044.0648517,0.0
604,100.38364794,0.011447530000000001,0.01205455,0.01065285,0.01149311,2015-11-03,8802.96783598,0.0
605,75.65979207,0.00986386,0.01156999,0.009819050000000001,0.01122034,2015-11-04,7214.87772125,0.0
606,53.07662184,0.01001988,0.011355500000000001,0.00950385,0.009821990000000001,2015-11-05,5350.48454537,0.0
607,23.79312485,0.0094569,0.01001901,0.00911872,0.009989,2015-11-06,2507.06933278,0.0
608,3.45215042,0.00918,0.00952533,0.00914338,0.00952533,2015-11-07,371.60856442,0.0
609,8.05837424,0.00911872,0.00933777,0.00911872,0.00915227,2015-11-08,871.43457001,0.0
610,16.89919118,0.00892594,0.00917171,0.00875484,0.00911872,2015-11-09,1883.61884991,0.25
611,37.82486357,0.00916235,0.00930991,0.00841,0.00902849,2015-11-10,4294.47580717,0.0
612,49.96996545,0.00953377,0.00980773,0.00902555,0.00928902,2015-11-11,5264.80686545,0.0
613,32.77689178,0.00979245,0.00987445,0.00939453,0.00953377,2015-11-12,3400.21174311,0.0
614,7.10721961,0.00970225,0.00973769,0.00950001,0.00971863,2015-11-13,734.29635897,0.0
615,3.75163283,0.00964474,0.00972627,0.00950822,0.0095926,2015-11-14,389.09686638,0.0
616,4.05611486,0.00955868,0.00972322,0.00954,0.00954001,2015-11-15,420.90616021,0.0
617,26.51307233,0.00972774,0.00983608,0.00954,0.00955868,2015-11-16,2744.39373222,0.0
618,29.73463595,0.00961637,0.00969971,0.00930002,0.0095925,2015-11-17,3103.23440828,0.0
619,18.94766253,0.00947774,0.00969888,0.00941351,0.00953035,2015-11-18,1980.52790924,0.0
620,7.6400015,0.00953031,0.00967,0.009476,0.00957034,2015-11-19,800.7524094,0.0
621,12.3219479,0.009621,0.00983597,0.00953026,0.00953027,2015-11-20,1271.49449401,0.0
622,5.98223134,0.00971929,0.00978799,0.00955682,0.00962106,2015-11-21,617.49311629,0.0
623,4.19048912,0.00969998,0.00970789,0.009595020000000001,0.00959738,2015-11-22,435.10166815,0.0
624,17.48981586,0.00959906,0.00975,0.009583060000000001,0.00960884,2015-11-23,1806.46820579,0.0
625,25.59814311,0.00965721,0.00974499,0.009583060000000001,0.0096012,2015-11-24,2658.14755914,0.0
626,26.88567695,0.01018355,0.01019701,0.009631,0.00966721,2015-11-25,2717.79088778,0.0
627,27.29863088,0.01025,0.01096662,0.0100485,0.01018355,2015-11-26,2620.83832385,0.0
628,11.10293906,0.01011999,0.01026,0.00990927,0.01024066,2015-11-27,1103.02494944,0.0
629,13.86334977,0.0098002,0.01011999,0.009575,0.01010277,2015-11-28,1421.42331913,0.0
630,8.50130098,0.00995,0.00999998,0.009735220000000001,0.009800360000000001,2015-11-29,862.69975302,0.0
631,19.41325798,0.009510020000000001,0.00995,0.009510020000000001,0.00995,2015-11-30,1986.81679998,0.0
632,20.07628811,0.0095636,0.0113471,0.00945592,0.00951158,2015-12-01,2030.04648919,0.0
633,16.8386288,0.00941906,0.00962691,0.0092859,0.0095095,2015-12-02,1786.69449558,0.0
634,9.23589285,0.00933014,0.00944997,0.009149860000000001,0.00930999,2015-12-03,992.44312463,0.0
635,3.94073894,0.00925,0.009419470000000001,0.00925,0.00933014,2015-12-04,423.0468397,0.0
636,5.43865027,0.00905266,0.00939018,0.00905145,0.00927395,2015-12-05,590.95547662,0.0
637,14.76579586,0.00889795,0.00915812,0.0088,0.00915812,2015-12-06,1653.21364868,0.0
638,47.28513861,0.00919771,0.00937383,0.00872272,0.00888393,2015-12-07,5142.31972244,0.0
639,19.9211187,0.00887553,0.00922916,0.00861316,0.00913738,2015-12-08,2210.9851592,0.0
640,26.67995854,0.00877286,0.00895348,0.008694200000000001,0.00881025,2015-12-09,3020.41127796,0.0
641,13.58750497,0.00874107,0.00888,0.00856935,0.0087999,2015-12-10,1559.60719145,0.0
642,28.01145481,0.00852083,0.0088,0.008436270000000001,0.00874107,2015-12-11,3249.73038381,0.0
643,22.17936641,0.008302190000000001,0.00875221,0.00821289,0.00851507,2015-12-12,2623.74776308,0.0
644,11.16225657,0.0082475,0.00842706,0.00816281,0.00822985,2015-12-13,1356.27684821,0.0
645,20.89553576,0.008081360000000001,0.00828749,0.00801123,0.00823,2015-12-14,2566.90525841,0.0
646,38.64996539,0.00818552,0.00838509,0.00793287,0.008081370000000001,2015-12-15,4720.43807794,0.0
647,27.02766937,0.00804004,0.00830958,0.00795186,0.00817519,2015-12-16,3327.89668327,0.0
648,20.73417892,0.008252530000000001,0.00837436,0.00800909,0.00804012,2015-12-17,2532.61566088,0.0
649,33.89006812,0.00804811,0.008252520000000001,0.00802021,0.00821678,2015-12-18,4163.28787479,0.0
650,4.8530416899999995,0.00807449,0.00811843,0.00799999,0.00804811,2015-12-19,602.35488849,0.0
651,15.92528996,0.00794238,0.00828634,0.00790067,0.00804002,2015-12-20,1973.14310827,0.0
652,30.65278841,0.007819350000000001,0.00804737,0.00780369,0.00794238,2015-12-21,3878.99594876,0.0
653,10.66812008,0.00779629,0.00789025,0.00773,0.00789025,2015-12-22,1367.82603757,0.0
654,20.45982437,0.00808,0.00811282,0.0077224400000000006,0.00779612,2015-12-23,2570.69888687,0.0
655,15.40568946,0.00794865,0.00825028,0.007820530000000001,0.00803219,2015-12-24,1925.43884983,0.0
656,5.17145981,0.00799284,0.00801322,0.00785221,0.00801322,2015-12-25,652.33750868,0.0
657,9.7669712,0.00814473,0.008405300000000001,0.00788126,0.00796863,2015-12-26,1200.83636293,0.0
658,11.31816288,0.00820047,0.0083937,0.00800003,0.00825,2015-12-27,1377.04502644,0.0
659,14.78650763,0.008152350000000001,0.00830001,0.00812702,0.00825391,2015-12-28,1799.14850961,0.0
660,4.61189866,0.00811111,0.00826311,0.0081111,0.00823125,2015-12-29,563.80732336,0.0
661,4.7830236,0.00809636,0.00821694,0.00800567,0.00811112,2015-12-30,587.51489993,0.0
662,19.86025024,0.008129840000000001,0.00823755,0.008015360000000001,0.00809638,2015-12-31,2429.22090293,0.0
663,4.80353206,0.00807019,0.008180100000000001,0.008011560000000001,0.00805639,2016-01-01,593.60989367,0.0
664,3.98547772,0.00801163,0.00814368,0.008,0.00809987,2016-01-02,494.01707979,0.0
665,5.23534871,0.00807094,0.008150000000000001,0.0080117,0.00811648,2016-01-03,646.69100895,0.0
666,13.15137392,0.00812877,0.00826,0.00803699,0.00807094,2016-01-04,1614.48630743,0.0
667,11.05766272,0.00804301,0.00812356,0.0079,0.0080429,2016-01-05,1381.83158869,0.0
668,12.79848508,0.00799992,0.00808422,0.00798518,0.00802401,2016-01-06,1590.14080317,0.0
669,11.47598388,0.007921280000000001,0.00807426,0.00778412,0.00807124,2016-01-07,1454.02214618,0.25
670,13.6060223,0.00780455,0.007921300000000001,0.00777004,0.007826350000000001,2016-01-08,1734.12370857,0.25
671,4.28272481,0.00790413,0.00798977,0.0078087700000000005,0.00789828,2016-01-09,542.48190584,0.25
672,4.81842682,0.0079,0.00800665,0.0078858,0.0079005,2016-01-10,605.86143086,0.25
673,11.16113061,0.00792307,0.00820223,0.0078858,0.00795621,2016-01-11,1396.3873724,0.25
674,8.48480181,0.008,0.008,0.00786978,0.00792494,2016-01-12,1072.11286568,0.0
675,14.7527653,0.00809606,0.00814166,0.00795001,0.00795024,2016-01-13,1830.35907061,0.0
676,4.3410984,0.008041940000000001,0.0080774,0.007987590000000001,0.00803184,2016-01-14,540.18713151,0.0
677,40.47319677,0.00816963,0.00836227,0.0078797,0.008041940000000001,2016-01-15,4973.17705639,0.0
678,21.61108248,0.00792256,0.00834216,0.00792256,0.00816965,2016-01-16,2650.57435368,0.25
679,9.732388180000001,0.00791127,0.00802109,0.0078226,0.00802109,2016-01-17,1228.11055531,0.25
680,12.93520022,0.00790839,0.00793452,0.0078011800000000004,0.00791991,2016-01-18,1644.00997861,0.25
681,39.1540284,0.007902890000000001,0.00794287,0.0078005800000000005,0.00784041,2016-01-19,4954.85891826,0.25
682,50.03446103,0.00803385,0.00814288,0.007902890000000001,0.007902890000000001,2016-01-20,6317.88949992,0.0
683,110.60328371,0.00783183,0.00806451,0.00783183,0.00800712,2016-01-21,13990.02653144,0.25
684,16.13836289,0.00806563,0.00806827,0.00780089,0.00789974,2016-01-22,2033.59612645,0.0
685,17.8610458,0.00803179,0.00806566,0.007829570000000001,0.00806563,2016-01-23,2242.42099976,0.0
686,12.62897932,0.0078893,0.00803573,0.00781285,0.00792953,2016-01-24,1600.64061847,0.25
687,10.13785771,0.00796167,0.0080008,0.00783701,0.0078853,2016-01-25,1284.66614013,0.0
688,41.03137194,0.008,0.00800078,0.00783701,0.007940000000000001,2016-01-26,5173.02100762,0.0
689,143.53406971,0.00833686,0.00846218,0.0079,0.007980000000000001,2016-01-27,17352.57184233,0.0
690,32.9800154,0.00816921,0.0084,0.00806613,0.00833686,2016-01-28,4010.75147783,0.0
691,27.84385729,0.00813787,0.0083,0.00804358,0.00814321,2016-01-29,3410.883653,0.0
692,12.59741494,0.00814859,0.00818173,0.00803636,0.008150000000000001,2016-01-30,1554.04687137,0.0
693,18.87523121,0.00823642,0.0082441,0.00803633,0.00810002,2016-01-31,2317.00984648,0.0
694,16.85628046,0.00812896,0.00825665,0.008085,0.00823642,2016-02-01,2072.53264847,0.0
695,13.18282259,0.0081127,0.00824917,0.00809711,0.00818333,2016-02-02,1610.07711204,0.0
696,34.94065653,0.00827901,0.00829396,0.0081412,0.00818428,2016-02-03,4246.9194441,0.0
697,15.22922364,0.008110000000000001,0.00839745,0.00809316,0.00827833,2016-02-04,1849.95796914,0.0
698,22.51304346,0.00814142,0.00993073,0.00805218,0.008110000000000001,2016-02-05,2680.86050964,0.0
699,11.10462928,0.00820138,0.00820138,0.00805288,0.00813779,2016-02-06,1364.98286664,0.0
700,14.82231751,0.00816206,0.00824,0.00808,0.00820836,2016-02-07,1824.10299741,0.0
701,14.77642609,0.00816298,0.00816478,0.00805,0.00808372,2016-02-08,1825.50248995,0.0
702,15.67469085,0.008086630000000001,0.00819446,0.00805006,0.0081108,2016-02-09,1932.50604404,0.0
703,18.51970085,0.00808119,0.00816622,0.008025000000000001,0.008086630000000001,2016-02-10,2288.97484255,0.0
704,26.36683534,0.00800122,0.00814368,0.0079737,0.008069980000000001,2016-02-11,3279.58279532,0.0
705,45.52682627,0.00809699,0.00811301,0.00790001,0.00811301,2016-02-12,5707.1464064,0.0
706,24.97759578,0.00794009,0.00803648,0.00790001,0.00797755,2016-02-13,3130.65053156,0.0
707,10.34546912,0.007832800000000001,0.00800007,0.007832800000000001,0.00796309,2016-02-14,1305.57130003,0.0
708,42.46339495,0.0077847,0.00787877,0.0076,0.00783183,2016-02-15,5468.96308679,0.0
709,12.89453327,0.0078000000000000005,0.00786973,0.0077,0.00778008,2016-02-16,1654.27761715,0.0
710,31.01085261,0.00771099,0.00784239,0.00763838,0.0078000000000000005,2016-02-17,4031.27540637,0.0
711,24.66610372,0.0076230000000000004,0.00773828,0.00756373,0.00772068,2016-02-18,3227.52862009,0.0
712,31.279245,0.00770646,0.00825,0.00760743,0.0076783,2016-02-19,4033.59027434,0.0
713,40.60842262,0.0078108100000000005,0.00802172,0.007605,0.007705,2016-02-20,5167.63451622,0.0
714,22.76388348,0.00786659,0.00802052,0.00772052,0.007937930000000001,2016-02-21,2872.80440125,0.0
715,25.03669521,0.00792,0.00825,0.0077576,0.00786659,2016-02-22,3170.09783459,0.0
716,20.80434807,0.0080159,0.00817789,0.0078306,0.00792,2016-02-23,2593.30376188,0.0
717,16.89726898,0.00785127,0.0080926,0.0078000000000000005,0.00807419,2016-02-24,2131.17466776,0.0
718,11.74161334,0.00788211,0.0079774,0.00785386,0.007933860000000001,2016-02-25,1483.03851052,0.0
719,11.83544281,0.0078613,0.0079982,0.00786,0.00794834,2016-02-26,1494.12546101,0.0
720,10.00235476,0.007801300000000001,0.00795999,0.00779229,0.00795999,2016-02-27,1269.91180069,0.0
721,47.21174739,0.00792366,0.00793977,0.00782126,0.00789999,2016-02-28,5959.48027581,0.0
722,107.51361194,0.00780371,0.007934140000000001,0.00778731,0.00792368,2016-02-29,13577.63978277,0.0
723,131.22423342,0.007888880000000001,0.00793965,0.00778731,0.00786,2016-03-01,16612.79454813,0.0
724,307.81232356,0.00783494,0.00794462,0.0078000100000000004,0.0079268,2016-03-02,38947.76841923,0.0
725,123.06194032,0.007836280000000001,0.00798242,0.0076200600000000005,0.00788,2016-03-03,15641.69918694,0.0
726,45.8109242,0.00784757,0.00790809,0.00762075,0.00785,2016-03-04,5883.52974098,0.0
727,101.44052796,0.0079,0.00791419,0.00729999,0.00784757,2016-03-05,13346.09970251,0.0
728,29.59795898,0.00788034,0.00798845,0.0078000000000000005,0.00788151,2016-03-06,3754.28317238,0.0
729,30.05038442,0.00790999,0.00790999,0.00774345,0.00788035,2016-03-07,3834.32527651,0.0
730,22.62992,0.00790199,0.0079062,0.0078118,0.0079062,2016-03-08,2880.97202283,0.0
731,21.00383377,0.00784201,0.008,0.00779,0.00781664,2016-03-09,2652.40270383,0.0
732,22.9382578,0.007826660000000001,0.00795357,0.00781424,0.0079,2016-03-10,2915.97809908,0.0
733,28.04911822,0.00795018,0.00809999,0.0078000000000000005,0.007826660000000001,2016-03-11,3515.16745643,0.0
734,13.21950508,0.007955,0.00809123,0.007883040000000001,0.00806979,2016-03-12,1668.46331663,0.0
735,28.69397319,0.00786302,0.007992850000000001,0.00782058,0.00795493,2016-03-13,3631.92531298,0.0
736,16.06206234,0.00788005,0.00799999,0.00788001,0.00794998,2016-03-14,2025.29776052,0.0
737,15.03766252,0.00790764,0.00799999,0.0078566,0.00788005,2016-03-15,1893.22532085,0.0
738,17.87187711,0.00795632,0.0079942,0.00786,0.00790764,2016-03-16,2258.53933917,0.0
739,27.47761345,0.0078149,0.00797753,0.0077765,0.00790006,2016-03-17,3490.2106823,0.0
740,18.98892209,0.00779758,0.00791705,0.0076304,0.00791698,2016-03-18,2440.65977697,0.0
741,20.37365537,0.0078196,0.00782595,0.00770367,0.00779683,2016-03-19,2626.61631766,0.0
742,35.72549033,0.00775397,0.00781,0.0076,0.00779935,2016-03-20,4655.94998937,0.0
743,11.9819158,0.007715280000000001,0.00777421,0.00767139,0.00768497,2016-03-21,1552.01409576,0.0
744,6.31776942,0.00769109,0.0077799900000000005,0.00767624,0.0077741,2016-03-22,817.06609698,0.0
745,6.11060989,0.00771738,0.0077842,0.00769501,0.00770553,2016-03-23,789.18002623,0.0
746,11.10296826,0.00774,0.00783,0.00770001,0.00778414,2016-03-24,1429.9639101,0.0
747,14.39073165,0.00772119,0.00780112,0.00770001,0.0077775000000000006,2016-03-25,1859.62675592,0.0
748,10.61914335,0.00776609,0.00780419,0.007682420000000001,0.00772119,2016-03-26,1368.11796736,0.0
749,24.56396499,0.00779335,0.0079,0.0076830100000000005,0.0077,2016-03-27,3166.78042859,0.0
750,19.26568116,0.00770001,0.00782164,0.00765772,0.0077930000000000004,2016-03-28,2487.81656176,0.0
751,12.90110199,0.0077235,0.007783,0.007647660000000001,0.00773403,2016-03-29,1670.12846415,0.0
752,32.06210042,0.007733,0.0078000000000000005,0.0076,0.00777978,2016-03-30,4164.0176743,0.0
753,26.26624275,0.00787,0.007935,0.00770765,0.00773775,2016-03-31,3361.66155792,0.0
754,10.53013282,0.0078099400000000005,0.007887400000000001,0.00775002,0.00786999,2016-04-01,1346.58281932,0.0
755,6.71605973,0.007815,0.00784372,0.0077513700000000005,0.0078099400000000005,2016-04-02,861.24516401,0.0
756,6.47543841,0.00773,0.00783998,0.00773,0.00781499,2016-04-03,833.09056701,0.0
757,19.60333798,0.0077,0.0077844,0.00751,0.00778439,2016-04-04,2559.32483281,0.0
758,17.6687536,0.0077637800000000005,0.0077799900000000005,0.00766351,0.0077,2016-04-05,2286.30863006,0.0
759,26.84122737,0.00771708,0.00772993,0.00740221,0.00770745,2016-04-06,3521.98735938,0.0
760,17.9960746,0.0076760000000000005,0.0077844,0.007619,0.00771629,2016-04-07,2336.30175476,0.0
761,10.49727298,0.00764456,0.0077456600000000006,0.00762412,0.00771998,2016-04-08,1367.63164258,0.0
762,7.49101519,0.0076793600000000005,0.007739,0.0076245,0.00769855,2016-04-09,975.92758352,0.0
763,31.39774034,0.0077345800000000004,0.0077538600000000004,0.0076041,0.0076793600000000005,2016-04-10,4091.56934079,0.0
764,3.91270724,0.00770248,0.00773434,0.00764238,0.00773389,2016-04-11,509.53574601,0.0
765,15.1591167,0.0076500000000000005,0.00772299,0.00761935,0.0077,2016-04-12,1975.91253783,0.0
766,7.7408988,0.0076095,0.0077342,0.0075684,0.00763751,2016-04-13,1012.68954317,0.0
767,8.4717035,0.00761124,0.00769215,0.00760185,0.0076064900000000005,2016-04-14,1108.1337824,0.0
768,9.58565332,0.007603260000000001,0.0076911,0.00758744,0.00765619,2016-04-15,1255.23210752,0.0
769,3.55367783,0.00758757,0.00766999,0.00756826,0.00766999,2016-04-16,468.13761564,0.0
770,4.48458713,0.00759769,0.00765999,0.00757054,0.00758745,2016-04-17,590.05706552,0.0
771,24.84747316,0.00759002,0.0077,0.00757792,0.00765997,2016-04-18,3243.97254468,0.0
772,9.30951272,0.00755013,0.0076232900000000004,0.00755007,0.00759,2016-04-19,1229.64952677,0.0
773,25.12942569,0.00747541,0.00760898,0.0073646300000000005,0.00755013,2016-04-20,3369.44892309,0.0
774,15.772646139999999,0.0074044,0.0075499600000000005,0.00734339,0.0074005500000000005,2016-04-21,2118.40673082,0.0
775,12.94103879,0.00744406,0.00752033,0.00737651,0.007477,2016-04-22,1731.03265616,0.0
776,8.40726772,0.00739,0.00752033,0.00737814,0.00750999,2016-04-23,1128.99848782,0.0
777,122.73177558,0.00800001,0.00824624,0.00737651,0.00744299,2016-04-24,15533.75267664,0.0
778,140.69755288,0.00822094,0.00852848,0.0078000000000000005,0.00800001,2016-04-25,17299.63024719,0.0
779,128.50705637,0.00874148,0.009000000000000001,0.00820335,0.00822104,2016-04-26,14885.73752975,0.0
780,97.0730063,0.00870517,0.00913347,0.00834505,0.00869899,2016-04-27,11082.80358669,0.0
781,108.24838084,0.00840077,0.00884583,0.00830447,0.0087968,2016-04-28,12552.63655205,0.0
782,54.58069098,0.00846426,0.008595750000000001,0.008280000000000001,0.008414650000000001,2016-04-29,6478.64132966,0.0
783,51.53291234,0.00814002,0.00849647,0.00814002,0.00849647,2016-04-30,6248.22804387,0.0
784,11.45934552,0.00823833,0.0082844,0.0081,0.0081791,2016-05-01,1400.29786981,0.0
785,78.7903704,0.0083,0.0085,0.00819202,0.00823827,2016-05-02,9462.85634545,0.0
786,47.8992503,0.00837,0.00843381,0.00822825,0.0083,2016-05-03,5781.81596813,0.0
787,38.74797658,0.00833809,0.00846566,0.008270060000000001,0.00831091,2016-05-04,4643.44825136,0.0
788,20.72469052,0.00832493,0.00842,0.00823457,0.00837,2016-05-05,2490.86777904,0.0
789,26.31827288,0.00831996,0.00837956,0.008200260000000001,0.00830001,2016-05-06,3166.93366598,0.0
790,37.70880515,0.008661770000000001,0.00878476,0.0082848,0.00830899,2016-05-07,4375.52685234,0.0
791,8.64013107,0.00852403,0.00867709,0.00850001,0.008661770000000001,2016-05-08,1006.96064341,0.0
792,30.03375272,0.008855,0.0089046,0.0085002,0.00864421,2016-05-09,3464.97921949,0.0
793,32.25320154,0.008457000000000001,0.009000000000000001,0.008457000000000001,0.00889914,2016-05-10,3713.00572086,0.0
794,17.04256934,0.00850089,0.00864729,0.00841719,0.00852848,2016-05-11,1996.90189481,0.0
795,30.78823407,0.00847119,0.00865161,0.008414,0.00858593,2016-05-12,3631.01096102,0.0
796,19.49023571,0.008695,0.00874746,0.00837936,0.00853243,2016-05-13,2277.87461221,0.0
797,16.77263284,0.00876272,0.00887708,0.00860002,0.008695,2016-05-14,1922.18904116,0.0
798,15.64254179,0.00883466,0.00899991,0.008705570000000001,0.00876774,2016-05-15,1758.12904736,0.0
799,63.30721281,0.00879978,0.00915142,0.0082,0.00883626,2016-05-16,7129.95969937,0.0
800,25.33858728,0.00880771,0.00890343,0.00857213,0.00885,2016-05-17,2898.94544011,0.0
801,18.2198654,0.00879456,0.00893791,0.00868721,0.00880764,2016-05-18,2072.80073646,0.0
802,56.55108524,0.00871,0.00889616,0.00861333,0.00885293,2016-05-19,6471.18503965,0.0
803,40.36713055,0.00882961,0.00885998,0.00864601,0.00871,2016-05-20,4616.4096058,0.0
804,21.29870254,0.00892,0.00909536,0.008693030000000001,0.00882997,2016-05-21,2383.57532113,0.0
805,10.73435865,0.0089666,0.00905,0.008852,0.00892001,2016-05-22,1198.47354213,0.0
806,23.27683706,0.0089,0.00904999,0.00882,0.00894,2016-05-23,2611.80676761,0.0
807,9.88614924,0.00889502,0.00901253,0.008767,0.0089444,2016-05-24,1115.99754887,0.0
808,18.66471659,0.00895505,0.00903,0.00878804,0.00886992,2016-05-25,2088.8388806,0.0
809,21.63730337,0.00900543,0.00911429,0.00890687,0.00895505,2016-05-26,2409.68365641,0.0
810,107.95432233,0.009297670000000001,0.00978998,0.00891337,0.00900543,2016-05-27,11470.30974859,0.0
811,85.43779219,0.00847786,0.00977827,0.00847786,0.00946962,2016-05-28,9291.04650249,0.0
812,30.17870251,0.008595160000000001,0.00889999,0.00844119,0.00847786,2016-05-29,3486.32930968,0.0
813,22.40009004,0.00859988,0.00870593,0.00841852,0.008485340000000001,2016-05-30,2627.57814543,0.0
814,26.82480948,0.008691850000000001,0.0088381,0.00852282,0.00859999,2016-05-31,3099.86338427,0.0
815,21.70833983,0.00876921,0.00891098,0.0086505,0.00869203,2016-06-01,2475.53762339,0.0
816,16.47456823,0.00884372,0.0089,0.008712000000000001,0.008892820000000001,2016-06-02,1870.20239515,0.0
817,31.23158528,0.00865703,0.00881781,0.00847001,0.0087056,2016-06-03,3619.46999157,0.0
818,22.74156879,0.00835795,0.0086531,0.00830143,0.0086531,2016-06-04,2701.24611007,0.0
819,7.89994045,0.00841876,0.008485920000000001,0.00830003,0.00846915,2016-06-05,943.98066719,0.0
820,41.8656743,0.00841449,0.00859992,0.0083478,0.00842887,2016-06-06,4918.61467677,0.0
821,19.6748795,0.00824627,0.0084989,0.00823726,0.00840701,2016-06-07,2366.75959408,0.0
822,26.24826485,0.00814191,0.00836017,0.008,0.00828001,2016-06-08,3198.20499073,0.0
823,14.86975503,0.00829114,0.00831691,0.00811303,0.00829725,2016-06-09,1811.35686917,0.0
824,21.18153527,0.00842192,0.0086,0.008177470000000001,0.008177470000000001,2016-06-10,2544.21985915,0.0
